kraj	okres	obec	ulica	cislo	psc	posta	predvolba	telefon	fax	web	email	starosta	primator	prednosta	ico	pocetobyvatelov	rozloha	ppz	mobil	urad
Bratislavský	Senec	Kráľová pri Senci		326	900 50	Kráľová pri Senci	02	4590 11 33	4590 12 09	www.kralovaprisenci.sk	"starosta.kralova@nextra.sk;vrbovska.kralova@nextra.sk;suvadova.kralova@nextra.sk"	JUDr. Dušan Šebok			00306061	1627	1991	1355	0905 607 270	Obecný úrad
Nitriansky	Nové Zámky	Mojzesovo	Mojzesovo	494	941 04	Mojzesovo	035	657 81 94	650 64 10	"www.mojzesovo.sk;www.obec.mojzesovo.sk"	starosta.mojzesovo@gmail.com	Ing. Jozef Čunderlík			00309117	1344	590	1273	0903 323 829 	Obecný úrad
Nitriansky	Nové Zámky	Nána	Madáchova	2532/32	943 60	Nána	036	759 70 06,07	759 70 07	"www.obecnana.ocu.sk;www.obecnana.sk"	starosta.ounana@stonline.sk	Dezider Molnár  			00800279	1184	1795	1157		Obecný úrad
Žilinský	Námestovo	Oravské Veselé	Oravské Veselé	374	029 62	Oravské Veselé	043	559 61 23,88	552 46 80	www.oravskevesele.sk	"starosta.patron@oravskevesele.sk;prednosta.maslanak@oravskevesele.sk"	Albín Maslaňák		Ing. Albín Maslaňák	00650498	2854	4121	1629	0918 560 971,0918 631 100	Obecný úrad
Banskobystrický	Lučenec	Ružiná	Ružiná	102	985 52	Divín	047	439 61 16	439 63 72	"www.ruzina.ocu.sk;www.ruzina.eu"	starosta.ruzina@gmail.com	Jozef Líška			00316393	874	1085	1499	0905 270 428	Obecný úrad
Košický	Košice okolie	Sokoľ	Kostolianska	159/10	044 31	Sokoľ	055	729 04 68-70	729 04 68	www.obecsokol.sk	"starosta.sokol@gmail.com;starosta@obecsokol.sk"	Martina Dutková			00324752	1036	1566	1270	0918 625 053	Obecný úrad
Bratislavský	Pezinok	Báhoň	SNP	65	900 84	Báhoň	033	645 51 93,645 53 40	645 53 40	www.bahon.sk	starosta@bahon.sk	Ing. Ivan Patoprstý			00304654	1700	1057	1244	0907 891 542	Obecný úrad
Banskobystrický	Banská Bystrica	Baláže	Baláže	11	976 11	Selce	048	419 60 79	419 60 79	www.balaze.sk	starosta@balaze.sk	Jozef Chaban			00313297	220	1422	1529	0949 427 268	Obecný úrad
Žilinský	Žilina	Belá	Oslobodenia	183	013 05	Belá	041	569 33 31	569 34 21	www.bela.sk	"starosta@bela.sk;prednosta@bela.sk;sekretariat@bela.sk;matus.krajci@gmail.com"	Ing. Matúš Krajči		Mgr. Peter Šugár	00321168	3376	3861	1378	0915 891 604,0948 410 070	Obecný úrad
Bratislavský	Senec	Blatné	Šarfická	300/37	900 82	Blatné	033	645 95 11, 645 92 70 	645 95 11	www.blatne.sk	starosta@blatne.sk	Rastislav Pero			00304671	1632	1632	1245	0903 778 802	Obecný úrad
Nitriansky	Levice	Bohunice	Bohunice	48	935 05	Bohunice	036	633 08 30,31		"www.bohunice.eu;www.bohunice.ocu.sk"	"starosta@bohunice.eu;info@bohunice.eu;podatelna@bohunice.eu"	Vladimíra Rišková			34009035	134	1283	1270	0905 397 655 	Obecný úrad
Bratislavský	Senec	Boldog	Boldog 	89	925 26	Boldog	02	4591 52 23	4565 03 06	www.boldog.sk	starosta@boldog.sk	Alojz Časný			00305863	426	450	1246	0908 712 400	Obecný úrad
Trnavský	Piešťany	Borovce	Borovce	168	922 09	Borovce	033	779 61 81,773 40 04	779 61 81	www.borovce.sk	"starosta@borovce.sk;obec.borovce@mail.telekom.sk;borovce1@stonline.sk"	Ivan Šiška			00312304	991	1088	1262	0905 275 893,0901 70 36 07	Obecný úrad
Trnavský	Senica	Borský Mikuláš	Smuha	1	908 77	Borský Mikuláš	034	659 51 42,659 54 20	654 98 01	www.borskymikulas.sk	starosta@borskymikulas.sk	Vladimír Bízek			00309419	3936	4998	1394	0905 647 857	Obecný úrad
Bratislavský	Bratislava 5	Bratislava - Rusovce - Mestská časť	Vývojová	8	851 10	Bratislava-Rusovce	02	6820 70 11,6285 91 21 	6820 70 13,6285 92 08	www.bratislava-rusovce.sk	"starosta@bratislava-rusovce.sk;sekretariat@bratislava-rusovce.sk "	Dušan Antoš		PhDr. Oľga Gáfriková	00304611	2891	2669	1208	0903 787 975	Miestny úrad
Trnavský	Skalica	Brodské	Školská ulica	1030/2	908 85	Brodské	034	321 50 11-16	659 10 47	"www.brodske.sk;www.brodske.wz.cz  "	"starosta@brodske.sk;prednosta@brodske.sk "	Anna Krídlová		Ing. Róbert Hladík	00309451	2360	1989	1317	0905 277 398,0910 925 043	Obecný úrad
Bratislavský	Pezinok	Budmerice	J. Rašu	534	900 86	Budmerice	033	644 81 04, 644 81 91	644 81 90	www.budmerice.sk	"starosta@budmerice.sk;podatelna@budmerice.sk"	Bc. Jozef Savkuliak			00304697	2228	3008	1291	0917 281 431	Obecný úrad
Trenčiansky	Myjava	Bukovec	Bukovec	50	906 14	Bukovec	034	624 39 20,624 39 29	624 39 29	"www.bukovec.eu;http://bukovec.e-obce.sk"	"starosta@bukovec.eu;obecnyurad.bukovec@mail.t-com.sk"	Marcela Pavesková			00309460	416	1547	1609		Obecný úrad
Bratislavský	Senec	Čataj	Hlavná	333	900 83	Čataj	033	645 01 07	645 01 07	www.cataj.sk	"starosta@cataj.sk;sekretariat@cataj.sk"	Marta Tušová			00304719	1105	1287	1244	0903 809 954	Obecný úrad
Trenčiansky	Prievidza	Chrenovec - Brusno	Chrenovec - Brusno	1	972 32	Chrenovec - Brusno	046	547 11 45,547 14 77 	547 11 45	"www.chrenovec.sk;www.chrenovec-brusno.sk"	"starosta@chrenovec.sk;podatelna@chrenovec.sk;info@chrenovec.sk"	Ing. Tibor Čičmanec			00318124	1379	1232	1243	0904 103 917	Obecný úrad
Nitriansky	Zlaté Moravce	Čierne Kľačany	Mlynská	2	953 05	Čierne Kľačany	037	630 62 12,96	630 62 96	www.cierneklacany.sk	"starosta@cierneklacany.sk;cierne-klacany@in.slovanet.sk"	Ing. Milan Švec, PhD.			00307858	1111	1098	1209	0911 590 924	Obecný úrad
Nitriansky	Nitra	Čifáre	Čifáre	111	951 61	Čifáre	037	788 10 34	788 10 34	www.cifare.sk	"starosta@cifare.sk;maria.foltanova@cifare.sk;silvia.halnandova@cifare.sk;gabriela.jakabova@cifare.sk  "	Mgr. Július Czapala			00307866	597	1534	1209	0903 791 980,0904 916 42  	Obecný úrad
Nitriansky	Levice	Demandice	Demandice	236	935 85	Demandice	036	749 31 21,742 02 40	742 02 41	www.demandice.sk	"starosta@demandice.sk;referentka@demandice.sk;aktiv@demandice.sk;matrika@demandice.sk"	Ing. Attila Kürthy			00306878	1021	2192	1291	0918 500 793	Obecný úrad
Nitriansky	Šaľa	Diakovce	Hlavná	1	925 81	Diakovce	031	771 20 22,33	771 20 33	www.diakovce.sk	"starosta@diakovce.sk;prednosta@diakovce.sk;prednosta@centrum.sk"	Ing. Kristína Jakócsová		Ing. Kristína Jakócsová	00305898	2210	2680	1002	0902 334 647, 0907 784 049,0917 945 082	Obecný úrad
Banskobystrický	Žiar nad Hronom	Dolná Trnávka	Dolná Trnávka	66	966 21	Lovča	045	676 16 28	676 16 28	www.dolnatrnavka.sk	"starosta@dolnatrnavka.sk;sekretariat@dolnatrnavka.sk"	Katarína Lajčiaková			00320579	343	285	1388	0905 620 083	Obecný úrad
Trnavský	Trnava	Dolné Lovčice	SNP	69	919 27	Dolné Lovčice	033	559 63 38, 559 61 28	559 63 38	www.obec-dolnelovcice.sk	"starosta@dolnelovcice.sk;podatelna@lovcice.sk;uctaren@dolnelovcice.sk"	František Juriš			00686301	752	574	1292	0918 461 299	Obecný úrad
Bratislavský	Pezinok	Dubová	Hlavná ulica	39	900 90	Dubová	033	642 93 24	640 97 01	www.dubova.sk	"starosta@dubova.sk;podatelna@dubova.sk;info@dubova.sk"	Ľudovít Ružička			00304735	921	1380	1113		Obecný úrad
Nitriansky	Komárno	Dulovce	Hlavná	33	946 56	Dulovce	035	768 31 21,761 15 52	761 15 50	"www.dulovce.eu;www.dulovce.sk "	"starosta@dulovce.eu;starosta@dulovce.sk"	Štefan Caletka			00306444	1800	1200	1356	0903 264 295	Obecný úrad
Bratislavský	Senec	Dunajská Lužná	Jánošíkova	466/7	900 42	Dunajská Lužná	02	45980719, 45980228,40259811,12	4598 04 28,4025 98 33	www.dunajskaluzna.sk	"starosta@dunajskaluzna.sk;info@dunajskaluzna.sk"	Štefan Jurčík		RNDr. Iveta Řičánková	00400009	4636	2695	1230	0905 575 520,0918 632 117	Obecný úrad
Nitriansky	Nové Zámky	Gbelce	J. Stampayho	1	943 42 	Gbelce	036	759 22 12,11	759 22 72	"www.gbelce.sk;http://gbelce.e-obce.sk"	"starosta@gbelce.sk;sekretariat@gbelce.sk"	František Szocs			00308901	2237	2661	1233	0907 728 991	Obecný úrad
Banskobystrický	Žarnovica	Horné Hámre	Horné Hámre	45	966 71	Horné Hámre	045	681 27 80	681 47 34	www.hornehamre.sk	starosta@hornehamre.sk	Ing. Milan Mokrý			00320641	604	1967	1391	0903 628 860	Obecný úrad
Prešovský	Stará Ľubovňa	Hromoš		114	065 45	Plavnica	052	439 34 11	439 34 11	www.hromos.sk	starosta@hromos.sk	Maroš Kočiš			00329908	501	1335	1600	0903 825 196	Obecný úrad
Banskobystrický	Žiar nad Hronom	Hronská Dúbrava	Hronská Dúbrava	112	966 12	Hronská Dúbrava	045	675 53 65,66	677 53 66	"www.hronskadubrava.sk;www.hronskadubrava.szm.sk"	"starosta@hronskadubrava.sk;hdubrava@nextra.sk"	Mgr. Jozef Brhlík			00320668	409	504	1388	0905 351 442	Obecný úrad
Banskobystrický	Veľký Krtíš	Hrušov	Hrušov	526	991 42	Hrušov	047	488 01 22	488 01 22	www.hrusov.sk	"starosta@hrusov.sk;podatelna@hrusov.sk;info@hrusov.sk;obechrusov@slovanet.sk"	Ing. Pavel Bendík			00319341	867	2331	1285	0905 297 188	Obecný úrad
Bratislavský	Senec	Ivanka pri Dunaji	Štefánikova	12	900 28	Ivanka pri Dunaji	02	4594 33 01	4594 43 22	www.ivankapridunaji.sk	"starosta@ivankapridunaji.sk;prednosta@ivankapridunaji.sk;sekretariat@ivankapridunaji.sk"	Ing. Ivan Schreiner		Ing. Štefan Horovský, PhD.	00304786	5934	1426	1209		Obecný úrad
Košický	Gelnica	Jaklovce	Nová	464	055 61	Jaklovce	053	489 44 88,489 42 16	489 42 16	www.jaklovce.sk	"starosta@jaklovce.sk;podatelna@jaklovce.sk"	Matúš Fedor			00329207	1924	1725	1282	0905 941 429	Obecný úrad
Prešovský	Humenné	Jasenov		337	066 01	Humenné	057	772 27 08	788 30 51	www.jasenov.sk	"starosta@jasenov.sk;obecnyurad@jasenov.sk"	Ing. Lucia Sukeľová			00690074	1176	1327	1279	0917 870 700	Obecný úrad
Trenčiansky	Prievidza	Kamenec pod Vtáčnikom	Dolnokamenčianska	1/57	972 44	Kamenec pod Vtáčnikom	046	546 51 56,546 50 15,16	546 51 56	www.kamenec.sk	"starosta@kamenec.sk;info@kamenec.sk;dane@kamenec.sk;administrativa@kamenec.sk"	Ing. Dušan Ďuriš			00318167	1820	2530	1355	0903 206 834	Obecný úrad
Nitriansky	Komárno	Kameničná	Mierová	790	946 01	Kameničná	035	779 21 66,25 50	779 23 66	www.kamenicna.eu	starosta@kamenicna.eu	Ing. Milan Lehocký			00306495	1924	3350	1484	0918 374 338	Obecný úrad
Nitriansky	Nitra	Klasov	Klasov	108	951 53	Klasov	037	788 30 11	788 38 41	www.klasov.sk	"starosta@klasov.sk;podatelna@klasov.sk "	Ján Balázs			00308102	1233	1223	1232	0918 500 772	Obecný úrad
Trenčiansky	Ilava	Košeca	Hlavná	36/100	018 64	Košeca	042	446 81 83, 446 80 23	446 80 23	www.koseca.sk	"starosta@koseca.sk;podatelna@koseca.sk;info@koseca.sk"	Bc. Radomír Brtáň			00317390	2512	1894	1272	0918 461 201	Obecný úrad
Košický	Košice	Košice - Staré Mesto - Mestská časť	Hviezdoslavova 	7	040 01	Košice-Staré Mesto 	055	622 20 26  	622 42 87  	www.kosice-city.sk	starosta@kosice-city.sk	Mgr. Ľubomír Grega                         			00690937	20341	434	1230		Mestský úrad
Žilinský	Martin	Košťany nad Turcom	Košťany nad Turcom	64	038 41	Košťany nad Turcom	043	413 62 43	413 62 43	www.kostanynadturcom.sk	"starosta@kostanynadturcom.sk;urad@kostanynadturcom.sk"	Marián Bunganič			00316741	1210	643	1323	0903 830 069	Obecný úrad
Prešovský	Svidník	Krajná Bystrá		82	090 05	Krajná Poľana	054	759 33 22		www.krajnabystra.sk	starosta@krajnabystra.sk	Ján Štefanco			00330591	385	894	1618	0907 973 639	Obecný úrad
Trenčiansky	Myjava	Krajné	Krajné	52	916 16	Krajné	032	740 85 21-26,740 85 66	740 85 27	www.krajne.sk	"starosta@krajne.sk;sekretariat@krajne.sk "	Ing. Peter Kubis		Jana Hudecová	00311715	1587	2698	1392	0908 958 479	Obecný úrad
Trnavský	Trnava	Križovany nad Dudváhom	Križovany nad Dudváhom	1	919 24	Križovany nad Dudváhom	033	558 41 23, 558 42 84,97,98,99,535 40 86  	558 42 84	www.krizovany.sk	"starosta@krizovany.sk;dane@krizovany.sk;ekonomika@krizovany.sk"	Ing. Svetlana Masaryková			00682187	1833	1026	1390	0903 774 597	Obecný úrad
Prešovský	Bardejov	Kučín		57	086 12	Kurima	054	739 11 28	778 16 42	"www.kucin.eu.sk;www.kucin.ocu.sk"	"starosta@kucin.eu;podatelna@kucin.eu;info@kucin.eu;obeckucin@stonline.sk"	Vincent Breznický			00322229	315	719	1315	0904 815 212	Obecný úrad
Nitriansky	Levice	Kuraľany	Kuraľany	1	935 64	Keť	036	773 61 24	773 61 32	www.kuralany.sk	"starosta@kuralany.sk;podatelna@kuralany.sk"	Ing. Dušan Mésároš			00307181	532	1068	1723	0905 223 770	Obecný úrad
Trenčiansky	Ilava	Ladce	Hviezdoslavova	599	018 63	Ladce	042	462 81 89, 462 82 33 	462 81 89	"www.ladce.sk;www.obecladce.sk"	starosta@ladce.sk	Ing. Jaroslav Koyš			00317428	2610	1569	1496	0902 967 570	Obecný úrad
Nitriansky	Zlaté Moravce	Ladice	Hlavná	219	951 77	Ladice	037	631 71 21,150,368	631 71 21	www.ladice.sk	"starosta@ladice.sk;sekretariat@ladice.sk;referent@ladice.sk"	Ing. Juraj Farkaš			00038440	742	1165	1075	0917 538 267	Obecný úrad
Bratislavský	Bratislava 4	Bratislava - Lamač - Mestská časť	Malokarpatské námestie	9	841 03	Bratislava 	02	6478 00 65,6478 15 81	6478 06 89	www.lamac.sk	"starosta@lamac.sk;sekretariat@lamac.sk"	Ing. Peter Šramko		Mgr. Michaela Kövári Mrázová 	00603414	6745	654	1540	0905 789 304	Miestny úrad
Žilinský	Ružomberok	Liptovská Lúžna	Liptovská Lúžna	629	034 72	Liptovská Lúžna	044	430 02 20	430 02 21	www.liptovskaluzna.sk	starosta@liptovskaluzna.sk	Ing. Albín Husarčík		Pavol Husarčík	00315397	2882	5466	1669	0905 217 351,0908 917 727 	Obecný úrad
Prešovský	Poprad	Liptovská Teplička	Štefana Garaja	398/16	059 4O	Liptovská Teplička	052	788 49 11-13	788 49 11-13	www.liptovskateplicka.sk	"starosta@liptovskateplicka.sk;prednosta@liptovskateplicka.sk;sekretariat@liptovskateplicka.sk"	Mgr. Slavomír Kopáč		Ing. Július Ďurica	00326330	2373	9868	1634	0905 390 095	Obecný úrad
Žilinský	Liptovský Mikuláš	Liptovský Ján	Jána Kalinčiaka	39	032 03	Liptovský Ján	044	526 31 21,33 26,528 02 69	528 06 79	"www.liptjan.sk;www.liptovskyjan.sk"	"starosta@liptovskyjan.sk;ic@liptovskyjan.sk"	Juraj Filo			00315486	1033	6777	1263	0911 654 704	Obecný úrad
Banskobystrický	Lučenec	Lovinobaňa	SNP	356/1	985 54	Lovinobaňa	047	451 25 15,16,439 64 02	439 64 02	www.lovinobana.sk	"starosta@lovinobana.sk;podatelna@lovinobana.sk;info@lovinobana.sk  "	Ing. Marian Lenhard			00316172	2166	2113	1286	0905 270 914	Obecný úrad
Prešovský	Prešov	Lúčina		8	082 07	Tuhrina	051	779 03 27		www.lucina.sk	starosta@lucina.sk	Mgr. Roman Chovanec			00327409	156	189	1787	0917 439 137	Obecný úrad
Nitriansky	Nitra	Mojmírovce	Nám. sv. Ladislava	931/7	951 15	Mojmírovce	037	779 81 01,02, 779 82 68	779 81 01, kl. 104	www.mojmirovce.sk	"starosta@mojmirovce.sk;prednosta@mojmirovce.sk;kultura@mojmirovce.sk"	Mgr. Martin Palka			00308269	2854	1986	1156	0905 503 828,0908 440 035 	Obecný úrad
Bratislavský	Senec	Most pri Bratislave	Bratislavská	96	900 46	Most pri Bratislave	02	4595 12 15	4595 12 07	www.mostpribratislave.sk	starosta@mostpribratislave.sk	Ing. František Mastný			00304964	2256	1901	1283		Obecný úrad
Bratislavský	Bratislava 2	Bratislava - Podunajské Biskupice - Mestská časť	Trojičné námestie	11	825 61	Bratislava 2	02	45 248 088, 45 248 469, 45 257 900	4524 82 64	www.biskupice.sk	"starosta@mupb.sk;prednosta@mupb.sk;sekretariat@mupb.sk"	PhDr. Alžbeta Ožvaldová		Ing. Eva Janigová 	00641383	20844	4249	1254		Miestny úrad
Nitriansky	Zlaté Moravce	Neverice	Hlavná	119	951 72	Neverice	037	631 52 21	631 53 37	www.neverice.sk	starosta@neverice.sk	Eduard Kajaba			00308285	672	596	1275	0904 622 297	Obecný úrad
Nitriansky	Topoľčany	Nitrianska Blatnica	Nitrianska Blatnica	6	956 05	Nitrianska Blatnica	038	539 91 12,14	539 91 13	"www.nitrianskablatnica.sk;http://nitrianskablatnica.e-obce.sk"	"starosta@nitrianskablatnica.sk;info@nitrianskablatnica.sk;podatelna@nitrianskablatnica.sk"	Mgr. Michal Toman			00310824	1197	1439	1185	0905 892 860	Obecný úrad
Nitriansky	Nové Zámky	Bardoňovo	Bardoňovo	124	941 49	Bardoňovo	035	651 71 17	651 71 17	www.obecbardonovo.sk	"starosta@obecbardonovo.sk;info@obecbardonovo.sk;podatelna@obecbardonovo.sk  "	Tibor Černák			00308773	774	2381	1269	0915 757 673	Obecný úrad
Nitriansky	Nitra	Branč	Hlavné námestie	1	951 13	Branč	037	656 51 21	657 88 51	www.branc.sk	starosta@obec-branc.sk	Július Kurča			00307777	2188	1381	1156	0903 417 057	Obecný úrad
Trenčiansky	Nové Mesto nad Váhom	Bzince pod Javorinou	Bzince pod Javorinou	348	916 11	Bzince pod Javorinou	032	779 32 72,779 32 35	779 32 72	www.obecbzince.sk	"starosta@obecbzince.sk;prednosta@obecbzince.sk"	Ing. Alena Šoltysová			00311456	2076	3353	1332	0907 776 580 	Obecný úrad
Trnavský	Piešťany	Dolný Lopašov	Dolný Lopašov	79	922 04	Dolný Lopašov	033	779 41 02	779 41 02	www.obecdlopasov.sk	starosta@obecdlopasov.sk	RNDr. Jozef Petušík			00312452	955	2293	1394		Obecný úrad
Banskobystrický	Zvolen	Dobrá Niva	Námestie SNP 	47/9	962 61	Dobrá Niva	045	538 23 52,538 25 85   	538 23 51	www.obecdobraniva.sk	"starosta@obecdobraniva.sk;martina.kolenyova@obecdobraniva.sk;matrika@obecdobraniva.sk "	Ing. Martin Krúdy			00319830	1867	5251	1254	0905 345 706,0915 850 044	Obecný úrad
Nitriansky	Nové Zámky	Dubník	Dubník	244	941 35	Dubník	035	649 53 01,54 04	649 54 04	www.obec-dubnik.sk	"starosta@obec-dubnik.sk;obec.dubnik@konfer.eu "	Ing. Jozef Ostrodický			00308889	1698	4100	1236	0917 612 168,0918 582 185	Obecný úrad
Prešovský	Prešov	Fričovce		34	082 37	Široké	051	791 11 19	748 23 23	www.obecfricovce.sk	"starosta@obecfricovce.sk;sekretariat@obecfricovce.sk;fricovce@stonline.sk"	PhDr. Ján Mikula			00327026	1103	857	1320	0911 744 119 	Obecný úrad
Nitriansky	Komárno	Imeľ	Nám. Jozefa Blaskovicsa	507/11	946 52	Imeľ	035	768 61 01,768 62 85	768 62 85	www.obecimel.sk	starosta@obecimel.sk	Ing. František Tyukos			00306479	2046	2311	1312	0915 514 524	Obecný úrad
Bratislavský	Malacky	Jablonové	Jablonové	197	900 54	Jablonové	034	778 71 32, 72 03	774 91 91	www.obecjablonove.sk	"starosta@obecjablonove.sk;obecjablonove@obecjablonove.sk"	Ing. Ondrej Uhliarik			00304808	1143	1327	1206	0903 485 911	Obecný úrad
Nitriansky	Topoľčany	Jacovce	Farská	288/6	956 21	Jacovce	038	530 10 82,83	530 10 83	www.obecjacovce.sk	"starosta@obecjacovce.sk;sekretariat@obecjacovce.sk"	Jaroslav Božík			00699209	1768	1006	1255	0911 268 854	Obecný úrad
Nitriansky	Nové Zámky	Kmeťovo	Kmeťovo	77	941 62	Kmeťovo	035	659 81 23	659 81 23	www.obeckmetovo.sk	"starosta@obeckmetovo.sk;obec.kmetovo@inetnz.sk;kancelaria@obeckmetovo.sk"	Pavol Toman			00309028	910	520	1214	0905 447 004,0910 904 266	Obecný úrad
Bratislavský	Malacky	Láb	Láb	503	900 67	Láb	034	779 03 33,779 03 23,779 05 09	779 03 23	www.obeclab.sk	starosta@obeclab.sk	Marián Moravčík			00304883	1471	2785	1206	0905 358 626	Obecný úrad
Banskobystrický	Zvolen	Lieskovec	Na Barinách	2699/2	962 21	Lieskovec	045	537 02 57,537 03 06 	537 02 57	www.lieskovec.sk	"starosta@obeclieskovec.sk;starosta@lieskovec.sk;obeclieskovec@obeclieskovec.sk"	Michal Turay			00647861	1448	1389	1401	0911 555 495,0911 268 715	Obecný úrad
Banskobystrický	Rimavská Sobota	Lipovec	Lipovec	32	980 23	Teplý Vrch				www.obeclipovec.sk	starosta@obeclipovec.sk	Miloš Lesko			00649937	98	409	1413	0915 818 861	Obecný úrad
Prešovský	Kežmarok	Ľubica	Generála Svobodu	248/127	059 71	Ľubica	052	468 00 11	456 61 07	www.obeclubica.sk	"starosta@obeclubica.sk;podatelna@obeclubica.sk;info@obeclubica.sk"	Ján Kapolka			31942547	4209	2642	1271		Obecný úrad
Žilinský	Ružomberok	Lúčky	Lúčky	141	034 82	Lúčky	044	439 22 52	439 25 92	www.obec-lucky.sk	starosta@obec-lucky.sk	Branislav Hrbček			00315583	1730	2184	1287	0907 504 222	Obecný úrad
Trenčiansky	Púchov	Lúky	Lúky	105	020 53	Lúky	042	469 15 01,27,89	469 15 89	www.obecluky.sk 	"starosta@obecluky.sk;podatelna@obecluky.sk"	Ján Behro			00317489	920	774	1471	0905 634 433,0918 484 100	Obecný úrad
Trnavský	Galanta	Pata	Hlohovecká 	103	925 53 	Pata 	031	786 01 63, 786 01 22	702 00 91	www.obecpata.sk	starosta@obecpata.sk	PaedDr. Jozef Berčík, PhD.			00306126	3020	1755	1156	0905 965 650	Obecný úrad
Nitriansky	Levice	Rybník	Hlavná	2	935 23	Rybník nad Hronom	036	634 21 51,632 42 16	632 42 16	www.obecrybnik.sk	"starosta@obecrybnik.sk;podatelna@obecrybnik.sk"	Ing. Imrich Králik			00307424	1413	2469	1075		Obecný úrad
Banskobystrický	Detva	Stará Huta	Stará Huta	54	962 25	Stará Huta	045	538 90 00	538 90 09	"www.obecstarahuta.sk;www.starahuta.sk"	starosta@obecstarahuta.sk	Jozef Hudec			00320285	333	2458	1350	0911 858 215	Obecný úrad
Banskobystrický	Banská Bystrica	Turecká	Turecká	341	976 02	Staré Hory	048	419 92 70		www.obecturecka.sk	"starosta@obecturecka.sk;info@obecturecka.sk;turcanova@obecturecka.sk"	Ivan Janovec			00648183	151	1016	1563	0905 534 939	Obecný úrad
Bratislavský	Malacky	Závod	Sokolská	243	908 72	Závod	034	779 92 54,779 93 12	779 93 24	www.obeczavod.sk	"starosta@obeczavod.sk;sekretariat@obeczavod.sk "	Ing. Peter Vrablec			00310158	2710	2737	1557	0903 751 275	Obecný úrad
Nitriansky	Nové Zámky	Obid	Kráľa Štefana	57	943 04	Štúrovo 4	036	758 21 93,87	758 21 87	www.obid.sk	"starosta@obid.sk;ekonom@obid.sk;admin@obid.sk"	Tibor Nagy			36105058	1178	2409	1237	0918 899 290,0905 297 731	Obecný úrad
Trnavský	Dunajská Streda	Štvrtok na Ostrove	Mýtne námestie 	1	930 40	Štvrtok na Ostrove	031	569 35 01	560 35 24	www.stvrtoknaostrove.sk	"starosta@ocustvrtok.sk;prednosta@ocustvrtok.sk"	Mgr. Péter Őry 		Ing. Anikó Nagy	00305731	1771	1306	1240	0903 065 395, 0911 969 559	Obecný úrad
Košický	Košice	Košice - Vyšné Opátske - Mestská časť	Nižná úvrať 	25	040 01	Košice 1	055	676 31 36,674 06 73	676 31 36	www.vysneopatske.sk	"starosta@opatske.kosice.sk;mcopatske@kosice.sk;podatelna.opatske@kosice.sk"	Ing. Viktor Mikluš 		JUDr. Gabriela Mináriková	00691101	1634	419	1344	0904 218 936	Miestny úrad
